0.073782,-0.419127
0.069590,-0.418478
0.065406,-0.417853
0.061227,-0.418382
0.057043,-0.418729
0.052856,-0.418508
0.048671,-0.419179
0.044479,-0.419227
0.040287,-0.420400
0.036083,-0.421097
0.031872,-0.422028
0.027652,-0.422690
0.023425,-0.422939
0.019195,-0.422798
0.014967,-0.421696
0.010750,-0.421685
0.006534,-0.420674
0.002327,-0.420798
-0.001881,-0.422923
-0.006110,-0.422931
-0.010340,-0.424455
-0.014584,-0.423954
-0.018824,-0.425281
-0.023077,-0.425902
-0.027336,-0.425315
-0.031589,-0.423014
-0.035819,-0.422566
-0.040045,-0.423042
-0.044275,-0.424343
-0.048518,-0.424958
-0.052768,-0.425208
-0.057020,-0.423755
-0.061258,-0.422821
-0.065486,-0.423290
-0.069719,-0.423570
-0.073954,-0.422342
-0.078178,-0.420133
-0.082379,-0.419436
-0.086573,-0.418722
-0.090761,-0.418295
-0.094944,-0.416759
-0.099111,-0.415617
-0.103267,-0.414172
-0.107409,-0.413251
-0.111542,-0.412119
-0.115663,-0.411166
-0.119775,-0.411688
-0.123891,-0.411809
-0.128009,-0.411152
-0.132121,-0.411677
-0.136238,-0.412111
-0.140359,-0.412425
-0.144483,-0.410964
-0.148593,-0.409077
-0.152684,-0.409088
-0.156774,-0.408251
-0.160857,-0.408161
-0.164939,-0.406300
-0.169002,-0.404999
-0.173052,-0.404261
-0.177094,-0.402360
-0.181118,-0.400725
-0.185125,-0.400197
-0.189127,-0.399937
-0.193126,-0.399059
-0.197117,-0.398174
-0.201099,-0.395280
-0.205051,-0.394940
-0.209001,-0.394958
-0.212950,-0.394431
-0.216895,-0.389837
-0.220793,-0.388691
-0.224680,-0.386903
-0.228549,-0.386537
-0.232414,-0.384644
-0.236261,-0.383656
-0.240097,-0.382150
-0.243919,-0.382553
-0.247744,-0.381435
-0.251559,-0.379902
-0.255358,-0.378840
-0.259146,-0.377885
-0.262925,-0.375808
-0.266683,-0.372976
-0.270413,-0.370619
-0.274119,-0.370181
-0.277821,-0.368605
-0.281507,-0.367599
-0.285183,-0.365262
-0.288836,-0.363899
-0.292475,-0.362772
-0.296102,-0.361183
-0.299714,-0.359453
-0.303309,-0.359070
-0.306899,-0.356938
-0.310469,-0.354946
-0.314018,-0.353596
-0.317554,-0.352915
-0.321083,-0.351860
-0.324602,-0.349627
-0.328098,-0.347061
-0.331569,-0.346181
-0.335030,-0.345076
-0.338481,-0.345309
-0.341934,-0.342622
-0.345361,-0.341375
-0.348774,-0.340505
-0.352179,-0.340330
-0.355583,-0.339879
-0.358981,-0.338670
-0.362368,-0.336561
-0.365734,-0.335709
-0.369091,-0.332849
-0.372419,-0.329161
-0.375711,-0.328113
-0.378992,-0.326056
-0.382253,-0.323519
-0.385488,-0.322446
-0.388712,-0.319986
-0.391912,-0.317947
-0.395092,-0.316130
-0.398253,-0.315665
-0.401410,-0.315449
-0.404564,-0.313939
-0.407703,-0.311700
-0.410820,-0.311517
-0.413936,-0.309642
-0.417032,-0.307852
-0.420111,-0.305388
-0.423164,-0.304684
-0.426211,-0.303791
-0.429249,-0.301650
-0.432266,-0.300537
-0.435271,-0.297990
-0.438251,-0.297431
-0.441225,-0.295231
-0.444178,-0.293009
-0.447108,-0.291900
-0.450027,-0.290742
-0.452934,-0.290929
-0.455843,-0.289055
-0.458734,-0.288653
-0.461620,-0.284349
-0.464464,-0.282414
-0.467288,-0.280196
-0.470090,-0.280001
-0.472890,-0.277884
-0.475669,-0.275238
-0.478421,-0.273907
-0.481160,-0.272414
-0.483884,-0.270627
-0.486591,-0.268998
-0.489281,-0.266998
-0.491951,-0.265570
-0.494606,-0.263139
-0.497238,-0.261711
-0.499855,-0.259451
-0.502449,-0.257306
-0.505023,-0.255304
-0.507576,-0.253270
-0.510108,-0.250277
-0.512611,-0.249237
-0.515103,-0.247221
-0.517576,-0.244711
-0.520023,-0.244266
-0.522465,-0.242895
-0.524894,-0.239917
-0.527294,-0.237902
-0.529673,-0.238395
